2_ID_FINAL;4_SEQUENCIAL;5_INCRICAO_IMOVEL_UNIDADE;7_GEOCODING;46_ENDERECO;47_BAIRRO;44_Y_UTM;45_X_UTM;22_AREA_TERRE;23_AREA_TERRENO_LOTE_CARTOG;28_PROFUNDIDA;29_TESTADA;15_TIPO_CONSTRUCAO;24_AREA_CONST_UNIDADE;25_AREA_TOTAL_CONSTR;27_QTD_PAV;30_PADRAO_CONST;31_ESTADO_CONSERV;32_IDADE;34_SITUACAO_QUADRA;36_TIPO_VIA;39_ILUM_PUBLI;41_PAVIMENTAC;43_GUIAS_SARJ;56_COD_SETOR_CENSITARIO;57_V002_;58_V005_;59_V007_;13_NAT_EVENTO;16_DATA_AVALI_VENC;16_2_PERIO_AV;17_VALAVALIAÇÃO;18_VALOPERAÇÃO
10148;10160108;1.3105.231.02.0454.0057.1;131052310454;RUA JOﾃO FRAGOSO DE MEDEIROS, 1623 AP 201 BL. A24 ,CANDEIAS;CANDEIAS;9093545,83850152;286920,278848297;9828;10384,3669123;157,471012138792;65,9446254346;APARTAMENTO;81,7;14711,04;4;3;3;36;1;1;2;2;2;260790105000232;800;1258,03;1345,33;2 - ESTIMATIVA ITBI;05/08/2020;3 - A PARTIR DE 01/08/2020;91600;90000
10149;10161040;1.3105.231.02.0454.0151.9;131052310454;RUA JOﾃO FRAGOSO DE MEDEIROS, 1623 AP 103 BL. B10 ,CANDEIAS;CANDEIAS;9093545,83850152;286920,278848297;9828;10384,3669123;157,471012138792;65,9446254346;APARTAMENTO;71,54;14711,04;4;3;3;36;1;1;2;2;2;260790105000232;800;1258,03;1345,33;2 - ESTIMATIVA ITBI;11/08/2020;3 - A PARTIR DE 01/08/2020;93000;90000
10150;10160760;1.3105.231.02.0454.0123.3;131052310454;RUA JOﾃO FRAGOSO DE MEDEIROS, 1623 AP 203 BL. B08 ,CANDEIAS;CANDEIAS;9093545,83850152;286920,278848297;9828;10384,3669123;157,471012138792;65,9446254346;APARTAMENTO;71,54;14711,04;4;3;3;36;1;1;2;2;2;260790105000232;800;1258,03;1345,33;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;100000;100000
10185;10159134;1.3105.233.02.0475.0056.8;131052330475;RUA JOﾃO FRAGOSO DE MEDEIROS, 1547 AP 104 BL. A18 ,CANDEIAS;CANDEIAS;9093544,97989101;286995,529536401;10554;10826,6504329;164,454711152814;65,8336289487;APARTAMENTO;81,7;14711,04;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;01/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;100000;100000
10186;10158731;1.3105.233.02.0475.0016.9;131052330475;RUA JOﾃO FRAGOSO DE MEDEIROS, 1547 AP 304 BL. A15 ,CANDEIAS;CANDEIAS;9093544,97989101;286995,529536401;10554;10826,6504329;164,454711152814;65,8336289487;APARTAMENTO;81,7;14711,04;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;17/08/2020;3 - A PARTIR DE 01/08/2020;110900;105000
10187;10159347;1.3105.233.02.0475.0077.0;131052330475;RUA JOﾃO FRAGOSO DE MEDEIROS, 1547 AP 301 BL. A19 ,CANDEIAS;CANDEIAS;9093544,97989101;286995,529536401;10554;10826,6504329;164,454711152814;65,8336289487;APARTAMENTO;81,7;14711,04;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;26/08/2020;3 - A PARTIR DE 01/08/2020;100000;59000
10259;10157581;1.3105.235.02.0496.0237.9;131052350496;RUA JOﾃO FRAGOSO DE MEDEIROS, 1471 AP 301 BL. A14 ,CANDEIAS;CANDEIAS;9093540,81217679;287072,828015582;11236;10722,5260702;178,496913066467;60,071212919;APARTAMENTO;81,7;18300,8;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;25/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;100000;75000
10260;10156780;1.3105.235.02.0496.0141.0;131052350496;RUA JOﾃO FRAGOSO DE MEDEIROS, 1471 AP 301 BL. A09 ,CANDEIAS;CANDEIAS;9093540,81217679;287072,828015582;11236;10722,5260702;178,496913066467;60,071212919;APARTAMENTO;81,7;18300,8;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;07/08/2020;3 - A PARTIR DE 01/08/2020;110900;110000
10261;10156240;1.3105.235.02.0496.0087.2;131052350496;RUA JOﾃO FRAGOSO DE MEDEIROS, 1471 AP 103 BL. A06 ,CANDEIAS;CANDEIAS;9093540,81217679;287072,828015582;11236;10722,5260702;178,496913066467;60,071212919;APARTAMENTO;81,7;18300,8;4;3;3;36;2;1;2;2;2;260790105000233;1079;1220,36;1323,71;2 - ESTIMATIVA ITBI;14/08/2020;3 - A PARTIR DE 01/08/2020;112000;112000
10271;14373890;1.3105.239.02.0471.0060.6;131052390471;RUA AMAMBAﾍ, 198 AP 304 BL. D ,CANDEIAS;CANDEIAS;9093535,7653021;287228,648375718;11735,7;12247,4494039;650,625847933973;18,8241051947;APARTAMENTO;69,09;14370,72;4;3;2;28;2;1;2;2;2;260790105000238;815;1483,04;1561,37;2 - ESTIMATIVA ITBI;05/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;135000;82000
10274;14374340;1.3105.239.02.0471.0116.5;131052390471;RUA AMAMBAﾍ, 198 AP 104 BL. H ,CANDEIAS;CANDEIAS;9093535,7653021;287228,648375718;11735,7;12247,4494039;650,625847933973;18,8241051947;APARTAMENTO;69,09;14370,72;4;3;2;28;2;1;2;2;2;260790105000238;815;1483,04;1561,37;2 - ESTIMATIVA ITBI;07/08/2020;3 - A PARTIR DE 01/08/2020;153000;105000
10275;14373785;1.3105.239.02.0471.0055.0;131052390471;RUA AMAMBAﾍ, 198 AP 203 BL. D ,CANDEIAS;CANDEIAS;9093535,7653021;287228,648375718;11735,7;12247,4494039;650,625847933973;18,8241051947;APARTAMENTO;69,09;14370,72;4;3;2;28;2;1;2;2;2;260790105000238;815;1483,04;1561,37;2 - ESTIMATIVA ITBI;14/08/2020;3 - A PARTIR DE 01/08/2020;121500;120000
10276;14373351;1.3105.239.02.0471.0038.0;131052390471;RUA AMAMBAﾍ, 198 AP 202 BL. C ,CANDEIAS;CANDEIAS;9093535,7653021;287228,648375718;11735,7;12247,4494039;650,625847933973;18,8241051947;APARTAMENTO;69,09;14370,72;4;3;2;28;2;1;2;2;2;260790105000238;815;1483,04;1561,37;2 - ESTIMATIVA ITBI;17/08/2020;3 - A PARTIR DE 01/08/2020;121500;107000
10277;14374889;1.3105.239.02.0471.0164.5;131052390471;RUA AMAMBAﾍ, 198 AP 104 BL. K ,CANDEIAS;CANDEIAS;9093535,7653021;287228,648375718;11735,7;12247,4494039;650,625847933973;18,8241051947;APARTAMENTO;69,09;14370,72;4;3;2;28;2;1;2;2;2;260790105000238;815;1483,04;1561,37;2 - ESTIMATIVA ITBI;25/08/2020;3 - A PARTIR DE 01/08/2020;121500;100000
7369;10109544;1.3105.335.04.0607.0014.5;131053350607;RUA JOSﾉ BRAZ MOSCOW, 2612 AP 302 ,CANDEIAS;CANDEIAS;9093615,45268843;288202,009775609;720;758,004249532;31,0746341808701;24,3930224607;APARTAMENTO;70,51;1121,52;4;3;2;37;2;1;2;1;1;260790105000243;593;2091,76;2235,19;2 - ESTIMATIVA ITBI;03/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;81400;90000
6185;10110763;1.3105.339.02.0204.0001.8;131053390204;AVENIDA PRESIDENTE KENNEDY, 4680 ,CANDEIAS;CANDEIAS;9093546,90122031;288395,238329726;324;349,304624647;33,1854766706351;10,5258281541;APARTAMENTO;296,65;296,65;2;4;2;27;2;2;2;2;2;260790105000243;593;2091,76;2235,19;2 - ESTIMATIVA ITBI;10/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;476800;51000
723;14637430;1.3115.759.05.0482.0000.0;131157590482;RUA JAGUARI, 81 AP 401 ;BARRA DE JANGADA;9090611,92187;287429,946298;450;447,448770650399;30,0543542808219;14,8879848314;APARTAMENTO;73,36;586,88;4;3;2;22;2;1;2;1;1;260790105000212;656;1331,4;1465,25;2 - ESTIMATIVA ITBI;11/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;121700;50000
2516;15216861;1.3000.131.02.0545.0000.0;130001310545;AVENIDA FERNANDES VIEIRA, 1281 AP 204 BL. 02 ;MARCOS FREIRE;9098818,67792;283706,083406;19891,91;22054,6756228954;240,546016565525;37,42284532868;APARTAMENTO;76,58;25732,63;4;3;2;2;2;2;2;2;1;260790105000293;1915;1064,13;1140,41;3 - TRANSAÇÃO;16/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;132246,98;122000
6348;14946360;1.3105.355.01.0052.0006.0;131053550052;AVENIDA ANIBAL RIBEIRO VAREJﾃO, 367 AP 202 ,CANDEIAS;CANDEIAS;9093398,41217679;288328,045078666;371,34;361,161962982;27,6974904066529;13,0395193817;APARTAMENTO;63,29;511,36;4;4;2;8;2;2;2;2;2;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;06/08/2020;3 - A PARTIR DE 01/08/2020;127100;230000
6907;14659247;1.3105.355.03.0204.0009.7;131053550204;RUA SﾍLVIO RABELO, 190 AP 203 ,CANDEIAS;CANDEIAS;9093334,26519389;288368,134808843;480;480,964419206;24,6359063613115;19,5229033652;APARTAMENTO;63,51;710,4;4;3;2;21;2;1;2;1;1;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;03/08/2020;3 - A PARTIR DE 01/08/2020;128900;36200
6909;14659247;1.3105.355.03.0204.0009.7;131053550204;RUA SﾍLVIO RABELO, 190 AP 203 ,CANDEIAS;CANDEIAS;9093334,26519389;288368,134808843;480;480,964419206;24,6359063613115;19,5229033652;APARTAMENTO;63,51;710,4;4;3;2;21;2;1;2;1;1;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;03/08/2020;3 - A PARTIR DE 01/08/2020;128900;36200
6785;10111433;1.3105.359.01.0041.0001.6;131053590041;AVENIDA ANIBAL RIBEIRO VAREJﾃO, 1025 ,CANDEIAS;CANDEIAS;9093371,16167589;288177,04253932;455,98;404,539287797;27,4438684823148;14,7406072893;APARTAMENTO;251,37;251,37;1;4;2;30;2;2;2;2;2;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;17/08/2020;3 - A PARTIR DE 01/08/2020;343805;270000
8260;14099543;1.3105.359.04.0250.0023.6;131053590250;AVENIDA ULISSES MONTARROYOS, 5767 AP 302 BL. B ,CANDEIAS;CANDEIAS;9093288,11599906;288208,777829296;1262,3;1265,30303886;55,0861245157384;22,9695417854;APARTAMENTO;105,81;1924,72;4;3;2;30;2;2;2;2;2;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;18/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;161900;165000
4948;15301524;1.3050.009.02.0153.0000.0;130500090153;AVENIDA GONZAGA MARANHÃO, 356 AP 102 ;PRAZERES;9097143,07717;287437,903823;379,2;447,818336668913;34,6116664035743;12,9383639449;APARTAMENTO;59,3;382,86;2;4;2;1;1;2;2;1;1;260790105000028;716;1192,76;1232,52;3 - TRANSAÇÃO;16/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;134375,62;150000
9655;14356627;1.3105.365.03.0355.0075.6;131053650355;AVENIDA ANIBAL RIBEIRO VAREJﾃO, 1140 AP 303 BL. A10 ,CANDEIAS;CANDEIAS;9093402,49590076;288016,847773874;5004,25;4967,06571507;87,337347161375;58,5;APARTAMENTO;63,55;5084;4;3;2;29;2;2;2;2;2;260790105000241;696;1107,76;1351,35;2 - ESTIMATIVA ITBI;29/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;135000;90000
9705;14356031;1.3105.367.03.0377.0035.6;131053670377;AVENIDA ANIBAL RIBEIRO VAREJﾃO, 1210 AP 103 BL. A3 ,CANDEIAS;CANDEIAS;9093391,31303348;287941,953697491;5955;6353,34189144;101,789105200583;62,4167181637;APARTAMENTO;63,55;5084;4;3;2;29;2;2;2;2;2;260790105000241;696;1107,76;1351,35;2 - ESTIMATIVA ITBI;05/08/2020;3 - A PARTIR DE 01/08/2020;80100;42700
6753;14706130;1.3105.391.03.0271.0014.1;131053910271;RUA SﾍLVIO RABELO, 635 AP 302 ,CANDEIAS;CANDEIAS;9093196,52623998;287893,471595172;450;427,490280844;29,1282399867667;14,6761452473;APARTAMENTO;40,94;639,36;4;3;2;19;2;1;2;2;2;260790105000347;795;1750,24;2035,68;2 - ESTIMATIVA ITBI;05/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;116600;41100
7200;10113959;1.3105.401.04.0424.0009.0;131054010424;AVENIDA ULISSES MONTARROYOS, 4886 AP 201 ,CANDEIAS;CANDEIAS;9093219,01585897;288208,150379421;653,37;642,31933281;24,8714159484689;25,8256037429;APARTAMENTO;66,92;1070,72;4;3;3;38;2;2;2;2;2;260790105000244;728;2161,25;2343,14;2 - ESTIMATIVA ITBI;22/04/2020;2 - DE 01/03/2020 ATE 31/07/2020;105700;105000
6886;10260943;1.3105.407.01.0043.0005.2;131054070043;RUA SﾍLVIO RABELO, 355    APTO0301 ,CANDEIAS;CANDEIAS;9093308,49194221;288409,225488959;479,52;493,099413945;29,6968174653377;16,6044531378;APARTAMENTO;83,6;668,8;4;6;2;30;2;1;2;1;1;260790105000348;709;2793,55;2938,5;2 - ESTIMATIVA ITBI;26/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;148900;97000
2515;15158810;1.3000.251.05.0604.0000.0;130002510604;RUA SANTA CRUZ DO CAPIBARIBE, 303 AP 204 BL. 04 ;MARCOS FREIRE;9098406,79787;284504,01647;13567;13915,6064032963;90,0378907737736;154,552780876;APARTAMENTO;53,8;15201,2;4;3;2;3;1;1;2;1;2;260790105000293;1915;1064,13;1140,41;3 - TRANSAÇÃO;16/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;135000;147000
11960;14541408;1.3105.429.01.0138.0027.9;131054290138;RUA SﾍLVIO RABELO, 956 AP 203 BL. 002 ,CANDEIAS;CANDEIAS;9093049,82145843;287622,645997877;19961,35;6141,27839411;102,354639901833;60;APARTAMENTO;60,19;23076,76;4;3;2;24;2;1;2;2;2;260790105000261;911;1892,59;2025,41;2 - ESTIMATIVA ITBI;01/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;84000;70000
11961;14546280;1.3105.430.01.0548.0240.1;131054300548;RUA SﾍLVIO RABELO, 1080 AP 304 BL. 022 ,CANDEIAS;CANDEIAS;9093023,4593335;287508,152430173;19961,35;14143,3475275;121,281258511272;116,616101293058;APARTAMENTO;59,99;23076,76;4;3;2;24;2;1;2;2;2;260790105000269;661;1573,82;1743,2;2 - ESTIMATIVA ITBI;12/08/2020;3 - A PARTIR DE 01/08/2020;108000;68000
11962;14546906;1.3105.430.01.0548.0145.6;131054300548;RUA SﾍLVIO RABELO, 1080 AP 001 BL. 0017 ,CANDEIAS;CANDEIAS;9093023,4593335;287508,152430173;19961,35;14143,3475275;121,281258511272;116,616101293058;APARTAMENTO;60,19;23076,76;4;3;2;24;2;1;2;2;2;260790105000269;661;1573,82;1743,2;2 - ESTIMATIVA ITBI;13/08/2020;3 - A PARTIR DE 01/08/2020;90000;85000
11963;14546701;1.3105.430.01.0548.0245.2;131054300548;RUA SﾍLVIO RABELO, 1080 AP 101 BL. 0023 ,CANDEIAS;CANDEIAS;9093023,4593335;287508,152430173;19961,35;14143,3475275;121,281258511272;116,616101293058;APARTAMENTO;60,19;23076,76;4;3;2;24;2;1;2;2;2;260790105000269;661;1573,82;1743,2;2 - ESTIMATIVA ITBI;26/08/2020;3 - A PARTIR DE 01/08/2020;87000;87000
11964;14545926;1.3105.430.01.0548.0142.1;131054300548;RUA SﾍLVIO RABELO, 1080 AP 302 BL. 0016 ,CANDEIAS;CANDEIAS;9093023,4593335;287508,152430173;19961,35;14143,3475275;121,281258511272;116,616101293058;APARTAMENTO;60,19;23076,76;4;3;2;24;2;1;2;2;2;260790105000269;661;1573,82;1743,2;2 - ESTIMATIVA ITBI;27/08/2020;3 - A PARTIR DE 01/08/2020;95000;60000
10196;14521792;1.3105.434.01.0444.0166.3;131054340444;RUA CARACOL, 701 AP 102 BL. 11 ,CANDEIAS;CANDEIAS;9093197,7523161;287213,670501772;10854;11130,9341268;427,575269964983;26,0326892332;APARTAMENTO;54,62;12234,88;4;3;2;24;2;1;2;1;1;260790105000236;799;1173,38;1263,31;2 - ESTIMATIVA ITBI;18/08/2020;3 - A PARTIR DE 01/08/2020;75200;70000
10197;14521997;1.3105.434.01.0444.0186.8;131054340444;RUA CARACOL, 701 AP 202 BL. 12 ,CANDEIAS;CANDEIAS;9093197,7523161;287213,670501772;10854;11130,9341268;427,575269964983;26,0326892332;APARTAMENTO;54,62;12234,88;4;3;2;24;2;1;2;1;1;260790105000236;799;1173,38;1263,31;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;75200;74000
10198;14521857;1.3105.434.01.0444.0172.8;131054340444;RUA CARACOL, 701 AP 204 BL. 11 ,CANDEIAS;CANDEIAS;9093197,7523161;287213,670501772;10854;11130,9341268;427,575269964983;26,0326892332;APARTAMENTO;54,62;12234,88;4;3;2;24;2;1;2;1;1;260790105000236;799;1173,38;1263,31;2 - ESTIMATIVA ITBI;02/09/2020;3 - A PARTIR DE 01/08/2020;72200;71000
10839;14696835;1.3105.436.04.0639.0219.0;131054360639;AVENIDA SANTA LﾚCIA, 1520 AP 203 BL. 14 ,CANDEIAS;CANDEIAS;9093075,28685791;287045,234788896;18080;18773,3546554;154,325537994765;121,64775123633;APARTAMENTO;53,45;20524,8;4;1;3;19;2;2;2;2;2;260790105000235;898;1199,92;1347,74;2 - ESTIMATIVA ITBI;30/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;75000;80000
10840;14697572;1.3105.436.04.0639.0334.0;131054360639;AVENIDA SANTA LﾚCIA, 1520 AP 302 BL. 21 ,CANDEIAS;CANDEIAS;9093075,28685791;287045,234788896;18080;18773,3546554;154,325537994765;121,64775123633;APARTAMENTO;53,45;20524,8;4;1;3;19;2;2;2;2;2;260790105000235;898;1199,92;1347,74;2 - ESTIMATIVA ITBI;05/08/2020;3 - A PARTIR DE 01/08/2020;75000;53000
7401;15189872;1.3105.443.04.0293.0007.3;131054430293;RUA HERBERT SOUZA, 103 AP 101 ,CANDEIAS;CANDEIAS;9094093,56525837;287047,170821329;725;743,727577363;25,5046890033753;29,1604252561;APARTAMENTO;57,89;707,04;2;3;2;3;1;1;2;1;1;260790105000192;1068;893,54;1040,24;2 - ESTIMATIVA ITBI;03/08/2020;3 - A PARTIR DE 01/08/2020;150000;150000
9712;14498928;1.3105.457.04.0314.0012.9;131054570314;RUA AMAMBAﾍ, 244 AP 204 BL. A ,CANDEIAS;CANDEIAS;9094025,62405524;287322,910312656;6090,68;6102,92488448;40,2943486199209;76,2899666639;APARTAMENTO;63,65;7062,83;4;3;2;22;2;1;2;1;1;260790105000189;975;1289,31;1548,19;2 - ESTIMATIVA ITBI;10/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;120000;80000
2114;14658429;1.3110.039.04.0314.0000.0;131100390314;RUA CUIABÁ, 2261 AP 002 BL. A ;CANDEIAS;9092782,67432;288018,395883;1287,29;1263,68531552298;43,0029005548525;29,3860483646;APARTAMENTO;87,36;2050,44;4;3;2;20;2;1;2;1;2;260790105000262;1354;2350,39;2626,23;2 - ESTIMATIVA ITBI;11/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;139900;140000
12744;15164314;1.3105.460.03.0824.0270.9;131054600824;RUA JARANGARI, 53 AP 402 BL. 17 ,PIEDADE;PIEDADE;9094453,39160342;286784,60668928;37390,08;37113,54671;848,532328771604;43,73851820558;APARTAMENTO;62,72;49239,72;4;3;2;1;2;1;2;1;1;260790105000148;1741;483,56;730,52;2 - ESTIMATIVA ITBI;01/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;142380;178679,16
12749;15162761;1.3105.460.03.0824.0136.2;131054600824;RUA JARANGARI, 53 AP 204 BL. 09 ,PIEDADE;PIEDADE;9094453,39160342;286784,60668928;37390,08;37113,54671;848,532328771604;43,73851820558;APARTAMENTO;62,72;49239,72;4;3;2;1;2;1;2;1;1;260790105000148;1741;483,56;730,52;2 - ESTIMATIVA ITBI;27/08/2020;3 - A PARTIR DE 01/08/2020;142380;135000
10043;14522926;1.3105.461.01.0357.0055.3;131054610357;RUA CASSILﾂNDIA, 701 AP 103 BL. 20 ,CANDEIAS;CANDEIAS;9093212,84916431;287141,276199568;7911;7671,64115221;282,546337135813;27,15179828547;APARTAMENTO;54,62;8739,2;4;3;2;24;2;1;2;1;1;260790105000234;812;958,98;1069,63;2 - ESTIMATIVA ITBI;17/04/2020;2 - DE 01/03/2020 ATE 31/07/2020;75200;60000
10044;14522802;1.3105.461.04.0357.0043.4;131054610357;RUA CARACOL, 701 AP 203 BL. 19 ,CANDEIAS;CANDEIAS;9093212,84916431;287141,276199568;7911;7671,64115221;282,546337135813;27,15179828547;APARTAMENTO;54,62;8739,2;4;3;2;24;2;1;2;1;1;260790105000234;812;958,98;1069,63;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;100000;100000
7370;15296296;1.3105.465.05.0471.0008.2;131054650471;RUA JOSﾉ MAIA BEZERRA, 222 AP 103 ,CANDEIAS;CANDEIAS;9094178,91750047;286741,627076115;720;695,526762292;29,625508882485;23,477293337;APARTAMENTO;61,29;588,88;2;3;2;1;1;1;2;2;2;260790105000192;1068;893,54;1040,24;2 - ESTIMATIVA ITBI;23/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;145000;144000
7384;15296261;1.3105.465.05.0471.0005.8;131054650471;RUA JOSﾉ MAIA BEZERRA, 222 AP 005 ,CANDEIAS;CANDEIAS;9094178,91750047;286741,627076115;720;695,526762292;29,625508882485;23,477293337;APARTAMENTO;59,5;588,88;2;3;2;1;1;1;2;2;2;260790105000192;1068;893,54;1040,24;2 - ESTIMATIVA ITBI;28/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;150000;150000
7394;15296318;1.3105.465.05.0471.0010.4;131054650471;RUA JOSﾉ MAIA BEZERRA, 222 AP 105 ,CANDEIAS;CANDEIAS;9094178,91750047;286741,627076115;720;695,526762292;29,625508882485;23,477293337;APARTAMENTO;59,5;588,88;2;3;2;1;1;1;2;2;2;260790105000192;1068;893,54;1040,24;2 - ESTIMATIVA ITBI;27/08/2020;3 - A PARTIR DE 01/08/2020;137000;137000
6316;14386046;1.3105.491.05.0468.0001.4;131054910468;RUA COMETA, 117 ,CANDEIAS;CANDEIAS;9094248,28429938;286548,684661721;360;353,874987839;29,7493924032457;11,8952005151;APARTAMENTO;373,76;373,76;1;4;2;28;1;1;2;1;1;260790105000192;1068;893,54;1040,24;2 - ESTIMATIVA ITBI;22/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;312771,54;100000
7436;15002136;1.3105.520.01.0174.0001.9;131055200174;RUA CASSILﾂNDIA, 878 AP 101 ,CANDEIAS;CANDEIAS;9093119,24381369;287131,26973323;744;783,580403628;12,1989111377175;64,2336348533;APARTAMENTO;51,42;695,51;2;4;2;6;1;1;2;1;1;260790105000239;203;906,33;1208,44;2 - ESTIMATIVA ITBI;05/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;121600;76820,48
7413;14651440;1.3110.009.02.0125.0004.6;131100090125;RUA ANTONIO FERREIRA CAMPOS, 5364 AP 004 ,CANDEIAS;CANDEIAS;9093104,59681748;288351,373340417;734,4;751,744310417;31,5156497863378;23,8530481051;APARTAMENTO;74,45;1191,3;4;3;2;21;2;1;2;1;1;260790105000245;1263;2313,19;3179,64;2 - ESTIMATIVA ITBI;30/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;128700;65000
7414;14651440;1.3110.009.02.0125.0004.6;131100090125;RUA ANTONIO FERREIRA CAMPOS, 5364 AP 004 ,CANDEIAS;CANDEIAS;9093104,59681748;288351,373340417;734,4;751,744310417;31,5156497863378;23,8530481051;APARTAMENTO;74,45;1191,3;4;3;2;21;2;1;2;1;1;260790105000245;1263;2313,19;3179,64;2 - ESTIMATIVA ITBI;30/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;128700;65000
6589;10116206;1.3110.009.02.0168.0003.6;131100090168;RUA ANTONIO FERREIRA CAMPOS, 5078 AP 201 ,CANDEIAS;CANDEIAS;9093059,15070907;288371,827811805;420;441,203876484;32,4089371217483;13,613648446;APARTAMENTO;99,41;614,31;3;4;2;30;2;1;2;1;1;260790105000245;1263;2313,19;3179,64;2 - ESTIMATIVA ITBI;25/08/2020;3 - A PARTIR DE 01/08/2020;192500;190000
9277;14435764;1.3110.011.02.0179.0015.2;131100110179;RUA JOSﾉ BRAZ MOSCOW, 5036 AP 303 BL. 00A ,CANDEIAS;CANDEIAS;9093035,71757192;288287,704158157;2703,64;2763,75368929;76,5501815094273;36,1038162784;APARTAMENTO;115,12;4312,18;4;4;2;27;2;1;2;1;1;260790105000263;1473;2276,87;2391,97;2 - ESTIMATIVA ITBI;29/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;163500;90210,89
7643;14497867;1.3110.011.04.0281.0009.4;131100110281;AVENIDA ULISSES MONTARROYOS, 6029 AP 201 ,CANDEIAS;CANDEIAS;9093003,22905634;288282,592486544;837,75;848,625996379;30,9854366264044;27,3878985993;APARTAMENTO;101,35;1620,24;4;4;2;25;2;2;2;2;2;260790105000263;1473;2276,87;2391,97;2 - ESTIMATIVA ITBI;30/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;117500;68526
12532;14904250;1.3110.037.02.0597.0354.0;131100370597;RUA CUIABﾁ, 2346 AP 102 BL. 12 ,CANDEIAS;CANDEIAS;9092837,68280685;287904,740044753;21085;21034,312153;197,59651765805;106,4508241456;APARTAMENTO;97,6;37399,68;4;4;2;10;2;1;2;1;1;260790105000261;911;1892,59;2025,41;2 - ESTIMATIVA ITBI;11/08/2020;3 - A PARTIR DE 01/08/2020;230000;185000
7257;10117156;1.3110.043.02.0220.0006.6;131100430220;RUA HERMANO DE BARROS E SILVA, 6120 AP 202 ,CANDEIAS;CANDEIAS;9092809,94892666;288196,588172366;690,84;635,861388813;26,2336030441736;24,2384314401;APARTAMENTO;127,5;1580,91;4;4;2;30;1;1;2;1;1;260790105000262;1354;2350,39;2626,23;2 - ESTIMATIVA ITBI;23/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;161900;175000
8026;10068791;1.3110.055.02.0192.0001.5;131100550192;RUA JOSﾉ NUNES DA CUNHA, 5500 ,CANDEIAS;CANDEIAS;9093015,50256836;288639,465013592;1080;1064,00422713;29,869536292651;35,6217189549;APARTAMENTO;227,46;672,31;1;4;3;7;1;1;2;1;1;260790105000205;906;2719,46;3100,97;2 - ESTIMATIVA ITBI;25/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;439700;425000
7431;14142449;1.3110.065.01.0109.0009.7;131100650109;RUA MANOEL MENELAU, 75 AP 203 ,CANDEIAS;CANDEIAS;9092925,65987789;288660,944298402;740,82;804,729425897;28,1918313346769;28,5447729998;APARTAMENTO;105,71;1252,92;4;4;2;29;2;1;2;2;2;260790105000205;906;2719,46;3100,97;2 - ESTIMATIVA ITBI;06/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;150000;150000
